show_id,name,url,type,language,genres,status,runtime,averageRuntime,premiered,officialSite,schedule_time,schedule_days,weight,webchannnel_id,externals,image,summary
53009,My Wonderful Roommate,https://www.tvmaze.com/shows/53009/my-wonderful-roommate,Scripted,Korean,"['Drama', 'Romance']",Ended,18.0,15.0,2020-04-22,https://www.youtube.com/playlist?list=PLTvd6OZuBlB9nKDIOjsO36Mzu8VIh5A4Y,,['Thursday'],56,21,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/293/733082.jpg,"A story about a breathtaking and thrilling office romance between Lee Eun Jung, who lives with a friend from her childhood, and Jung Jae Hoon, her old friend and team leader at Eun Jung's workplace. "
54744,Al-Saleet Akhbar,https://www.tvmaze.com/shows/54744/al-saleet-akhbar,News,Arabic,"['Drama', 'Comedy']",Running,,14.0,2015-12-03,https://www.youtube.com/playlist?list=PLRCzrSHS5u_GzVuktCUy31wI-O3qaB4SE,,['Thursday'],56,21,"{'tvrage': None, 'thetvdb': 353438, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/311/778013.jpg,A satirical political program dealing with political events in the world with sarcastic.
56253,Jessi's Show!Terview,https://www.tvmaze.com/shows/56253/jessis-showterview,Talk Show,Korean,"['Comedy', 'Music']",Ended,,22.0,2020-06-04,https://programs.sbs.co.kr/special/mobidic/curation/66944,,['Thursday'],54,21,"{'tvrage': None, 'thetvdb': 385291, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/356/890444.jpg,"The web series, ""Showterview with Jessi,"" by SBS's digital studio, Mobidic, is nothing like other talk shows. It breaks the typical format of a talk show, with the host often taking the spotlight over the guest and going off script. The unique format is what has brought this show, which has featured guest stars like Emma Stone, Kang Daniel and HyunA, huge popularity on YouTube, with fans from all around the world. "
60809,Discover Destination UA,https://www.tvmaze.com/shows/60809/discover-destination-ua,Documentary,English,['Travel'],To Be Determined,25.0,23.0,2019-09-17,https://destination-ua.com/,,[],1,21,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/398/996514.jpg,"Destination UA is the project showing Ukraine from foreigner's perspective.In First season we spent 30 days traveling along the tourist route called Golden Triangle – Kyiv-Lviv-Odesa.We've visited more than 100 locations, tried over two dozen unique Ukrainian dishes, filmed ancient history places and modern spots. We had a lot of fun.In the second season of the show we are visited next regions: Kyiv, Chernihiv, Sumy, Kharkiv, Poltava, Dnipro, Kherson, Mykolaiv, Vinnytsia, Zhytomyr.Next 100 locations, interesting facts, adventures are waiting for you."
60848,Blippi,https://www.tvmaze.com/shows/60848/blippi,Scripted,English,[],Running,,,2014-09-23,,,[],9,21,"{'tvrage': None, 'thetvdb': 322673, 'imdb': 'tt6594882'}",https://static.tvmaze.com/uploads/images/original_untouched/398/996515.jpg,"FUN EDUCATIONAL videos for children! Kids will learn colors, learn shapes, learn numbers, learn letters, the alphabet, abc's and so much more with Blippi's nursery rhymes, educational songs, and educational videos! Blippi ties in things children love like Backhoes, Tractors, Planes, Trains, Animals, Boats, Unicorns, Construction Equipment, Firetrucks, Horses, and the list goes on! Incorporating cartoons and animation with real life footage!"
51260,Oh Mando!,https://www.tvmaze.com/shows/51260/oh-mando,Scripted,Tagalog,"['Drama', 'Romance']",Ended,30.0,29.0,2020-11-05,https://tfc.tv/,08:00,['Thursday'],79,384,"{'tvrage': None, 'thetvdb': 384880, 'imdb': 'tt13369912'}",https://static.tvmaze.com/uploads/images/original_untouched/280/700345.jpg,"Mando gets into a complicated situation when his romantic feelings for Barry, his schoolboy crush, blossoms while he is in a relationship with his girlfriend. This is Mando's story, and his discovery of his identity as a gay man, and his adventure in love."
6544,Sesame Street,https://www.tvmaze.com/shows/6544/sesame-street,Scripted,English,['Children'],Running,30.0,57.0,1969-11-10,https://www.hbomax.com/series/urn:hbo:series:GXouLWwp8MsPDIgEAAAqT,,['Thursday'],78,329,"{'tvrage': 5152, 'thetvdb': 78419, 'imdb': 'tt0063951'}",https://static.tvmaze.com/uploads/images/original_untouched/222/555972.jpg,"Sesame Street is a widely recognized and perpetually daring experiment in educational children's programming. This show has taken popular-culture and turned it upside-down. The fast-paced advertisements that had parents of the new era worrying for their children were the basis for the original format of this show. The show has often satirized pop culture, and made itself easier for parents to watch along too. And thus, the positive impact this show has had on modern society is beyond another. No show is more recognized the world over by as many generations and walks of life. Shown in its original format or with changes to reflect a regional education focus, Sesame Street is now seen in over 140 countries. The show that Entertainment Weekly named the ""20th Best Ever Show"" has changed the education scene to focus on ""entertainment"". This has turned out to be a valuable theory that not only..."
51742,As Five,https://www.tvmaze.com/shows/51742/as-five,Scripted,Portuguese,"['Drama', 'Comedy']",Running,45.0,31.0,2020-11-12,https://globoplay.globo.com/as-five/t/XNH9T9JnR8/,,['Thursday'],30,131,"{'tvrage': None, 'thetvdb': 372100, 'imdb': 'tt11974516'}",https://static.tvmaze.com/uploads/images/original_untouched/282/706845.jpg,"Keyla, Ellen, Lica, Tina and Benê meet again after six years without seeing each other and three years since the last group conversation in the messaging application. As their lives begin to shuffle again in Greater São Paulo, they gradually realize that affection, companionship and affinity remain as intense as before."
44249,The Ready Room,https://www.tvmaze.com/shows/44249/the-ready-room,Talk Show,English,[],Running,,28.0,2019-01-25,https://www.facebook.com/StarTrekOnPPlus,,['Thursday'],90,107,"{'tvrage': None, 'thetvdb': 358781, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/214/535400.jpg,"The Ready Room is an aftershow for Star Trek: Discovery and Star Trek: Picard, a deeper look inside the episodes with stars, producers and creative talent."
16753,WWE Main Event,https://www.tvmaze.com/shows/16753/wwe-main-event,Reality,English,['Sports'],Running,60.0,60.0,2012-10-03,https://www.wwe.com/shows/wwemainevent,,['Thursday'],60,15,"{'tvrage': None, 'thetvdb': 374470, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/233/584404.jpg,WWE Main Event is a professional wrestling television program produced by WWE that originally aired on Ion Television in the United States and it originally aired on the WWE Network now airing on Hulu.
42824,Looney Tunes Cartoons,https://www.tvmaze.com/shows/42824/looney-tunes-cartoons,Animation,English,['Comedy'],Running,11.0,9.0,2020-05-27,https://www.hbomax.com/looney-tunes/,,[],91,329,"{'tvrage': None, 'thetvdb': 380849, 'imdb': 'tt8543208'}",https://static.tvmaze.com/uploads/images/original_untouched/349/874722.jpg,"Looney Tunes Cartoons, an all-new series from Warner Bros. Animation starring the cherished Looney Tunes characters. Looney Tunes Cartoons echoes the high production value and process of the original Looney Tunes theatrical shorts with a cartoonist-driven approach to storytelling. Marquee Looney Tunes characters will be featured in their classic pairings in simple, gag-driven and visually vibrant stories. The new series will include 80 eleven-minute episodes, each comprised of animated shorts that vary in length and include adapted storylines for today's audience."
44713,Full Bloom,https://www.tvmaze.com/shows/44713/full-bloom,Reality,English,[],To Be Determined,,43.0,2020-11-12,https://www.hbomax.com/coming-soon/full-bloom,,['Thursday'],42,329,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/325/814086.jpg,"With incredible artistic creations and floristry face-offs, Full Bloom will allow audiences to escape into a surreal world as contestants will design and execute some of the most wondrous, Wonka-esq floral creations ever seen. Each episode features themed challenges centered around a unique stem of the floristry world including fashion, art, events and weddings."
45470,12 Dates of Christmas,https://www.tvmaze.com/shows/45470/12-dates-of-christmas,Reality,English,['Romance'],To Be Determined,,43.0,2020-11-26,https://play.hbomax.com/series/urn:hbo:series:GX6MzzwZycJYSwwEAAALF,,[],42,329,"{'tvrage': None, 'thetvdb': 382350, 'imdb': 'tt11609976'}",https://static.tvmaze.com/uploads/images/original_untouched/373/932566.jpg,"12 Dates of Christmas is a holiday-inspired dating series set in a stunning winter wonderland. The series follows a cast of singles as they step into a real-life romantic comedy full of cozy sweaters, fireside cuddles, and mistletoe kisses, all arranged to help these souls find love - just in time for the holidays."
46668,Tyler Perry's Ruthless,https://www.tvmaze.com/shows/46668/tyler-perrys-ruthless,Scripted,English,['Drama'],Running,45.0,45.0,2020-03-19,https://www.bet.plus/shows/tyler-perrys-ruthless,,['Thursday'],87,351,"{'tvrage': None, 'thetvdb': 378036, 'imdb': 'tt11306366'}",https://static.tvmaze.com/uploads/images/original_untouched/245/614002.jpg,The riveting story of a woman named Ruth who kidnaps her young daughter to join her in the dark underworld of a fanatical religious cult. Based on a character introduced in Tyler Perry's The Oval.
51316,Texas 6,https://www.tvmaze.com/shows/51316/texas-6,Documentary,English,['Sports'],Running,,36.0,2020-11-26,https://www.cbs.com/shows/texas-6/,,[],80,107,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/282/706759.jpg,"Texas 6 takes place in Strawn, Texas and follows the Greyhounds, a high school six-man football team under the direction of Coach Dewaine Lee, as they attempt a three-peat for the 6-Man Football State Championship. While football remains the spine of Strawn, Texas 6 ultimately depicts the spirit of a small town and a team that shows up for one another on and off the field."
51706,Terror Lake Drive,https://www.tvmaze.com/shows/51706/terror-lake-drive,Scripted,English,['Drama'],Running,,45.0,2020-11-26,https://allblk.tv/terrorlakedrive/,,['Thursday'],92,209,"{'tvrage': None, 'thetvdb': 389837, 'imdb': 'tt11691262'}",https://static.tvmaze.com/uploads/images/original_untouched/284/710419.jpg,"Terror Lake Drive follows a single mother from Baltimore who—on the heels of a recent pandemic and growing social unrest—relocates to Atlanta in an attempt to dodge her troubled past. As she settles into her new surroundings, she soon discovers that there are some things she can never run away from."
51845,Stylish with Jenna Lyons,https://www.tvmaze.com/shows/51845/stylish-with-jenna-lyons,Reality,English,[],Running,,,2020-12-03,,,[],26,329,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/284/710178.jpg,"Stylish with Jenna Lyons follows Jenna as she tackles design projects that will help define her future business. Join her in this ambitious new venture, delivering a masterclass in taste, design, and fashion in every episode."
51899,For the Love of Jason,https://www.tvmaze.com/shows/51899/for-the-love-of-jason,Scripted,English,['Drama'],Running,,24.0,2020-11-19,https://allblk.tv/fortheloveofjason/,,"['Wednesday', 'Thursday']",66,209,"{'tvrage': None, 'thetvdb': 391962, 'imdb': 'tt13032438'}",https://static.tvmaze.com/uploads/images/original_untouched/283/707718.jpg,"Jason has always had it together. He's educated and financially stable with no baby mama drama. When he broke off his longtime relationship, he got caught up in the bachelor lifestyle, not realizing life was passing him by. One by one, his friends start settling down, leaving Jason the odd man out. He now feels pressure to catch up and finds himself in awkward dating encounters with women. Through it all, his friends are there to help him along the way."
52071,Heaven's Gate: The Cult of Cults,https://www.tvmaze.com/shows/52071/heavens-gate-the-cult-of-cults,Documentary,English,[],Ended,,51.0,2020-12-03,https://www.hbomax.com/heavens-gate,,[],79,329,"{'tvrage': None, 'thetvdb': 392294, 'imdb': 'tt11210146'}",https://static.tvmaze.com/uploads/images/original_untouched/284/712353.jpg,"Heaven's Gate: The Cult of Cults is a thorough examination of the infamous UFO cult through the eyes of its former members and loved ones. What started in 1975 with the disappearance of 20 people from a small town in Oregon, ended in 1997 with the largest suicide on US soil and changed the face of modern New Age religion forever. This four-part docuseries uses never-before-seen footage and first-person accounts to explore the infamous UFO cult that shocked the nation with their out-of-this-world beliefs."
17046,Notruf Hafenkante,https://www.tvmaze.com/shows/17046/notruf-hafenkante,Scripted,German,"['Drama', 'Crime']",Running,45.0,50.0,2007-01-04,https://www.zdf.de/serien/notruf-hafenkante,19:25,['Thursday'],22,352,"{'tvrage': None, 'thetvdb': 232731, 'imdb': 'tt0940902'}",https://static.tvmaze.com/uploads/images/original_untouched/57/143179.jpg,
39053,WWE NXT UK,https://www.tvmaze.com/shows/39053/wwe-nxt-uk,Sports,English,[],Running,60.0,60.0,2018-10-17,,15:00,['Thursday'],84,15,"{'tvrage': None, 'thetvdb': 354295, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/401/1002870.jpg,"The one-hour episodes will feature the biggest names from NXT UK, including Pete Dunne, Mark Andrews, Rhea Ripley, Toni Storm, Tyler Bate, Trent Seven and Wolfgang. Joining the NXT UK broadcasting team as backstage interviewer is British broadcasting personality Radzi Chinyanganya, best known for hosting ITV game show ""Cannonball,"" and in his ongoing role as a presenter of the world's longest-running children's TV show, the BBC's ""Blue Peter."" Calling the action are commentators Nigel McGuinness and Vic Joseph, joined by ring announcer Andy Shepherd and NXT UK General Manager, the legendary Johnny Saint."
48288,Roast Battle Labelcom,https://www.tvmaze.com/shows/48288/roast-battle-labelcom,Game Show,Russian,['Comedy'],Running,50.0,53.0,2019-12-24,https://www.youtube.com/playlist?list=PLmkbS48df311cZnmhlV-5q5vY0icLXdl3,,['Monday'],26,21,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/267/668782.jpg,"A bold humorous show in which comedians fight for 50,000 rubles! Six comedians will take to the stage to ""fry"" each other. The top two will go to the final, and only one will take the money with them!"
48402,Чума!,https://www.tvmaze.com/shows/48402/cuma,Scripted,Russian,['Comedy'],Ended,21.0,21.0,2020-05-29,https://www.ivi.ru/watch/chuma-2020,,['Friday'],30,337,"{'tvrage': None, 'thetvdb': None, 'imdb': None}",https://static.tvmaze.com/uploads/images/original_untouched/285/713441.jpg,"Plague – a Comedy project about how hard it is to survive in the middle ages during the plague. This is a story about the residents of the fictional town of Hamburg, locked in a castle under quarantine. Also locked up in the castle is the Messenger William, who, in fact, brought the news of the plague."
